0.032322	0.985169	0.997235	0.838058	10.942269	0.110086	0.785644	117.696314	0.999994	255.000000	0.837660	211.887465	14.121050
0.114675	0.969666	0.992105	1.380157	13.966916	0.187968	1.208395	192.568238	0.999996	255.000000	0.643682	137.289261	11.260177
0.069638	0.981557	0.994513	0.703786	9.196778	0.118098	0.879250	81.086431	0.999993	4.000000	0.474718	218.307156	14.379274
0.061213	0.983982	0.996086	0.913325	11.962709	0.109012	0.630038	139.925075	0.999994	4.000000	0.745612	210.715480	14.105463
0.110968	0.931698	0.986153	2.788935	17.674604	0.421362	1.993440	298.329883	0.999998	132.000000	0.766429	54.565896	7.017182
0.091881	0.958491	0.990287	1.741481	14.061521	0.260025	1.649490	193.781689	0.999997	31.000000	0.699961	82.810404	8.754751
0.045588	0.969551	0.994319	1.487971	13.546508	0.213909	1.266667	177.135654	0.999997	11.000000	0.846066	108.449720	9.986175
0.045496	0.982072	0.996221	1.051727	12.671553	0.122664	0.687818	154.546277	0.999995	255.000000	0.829792	172.835318	12.797866
0.132935	0.958134	0.989177	1.531509	13.707794	0.236789	1.721976	186.051487	0.999997	255.000000	0.554681	108.549735	10.027973
0.123499	0.969606	0.991930	1.431722	14.079959	0.225316	1.425299	195.360762	0.999996	255.000000	0.623294	138.353813	11.286039
0.081189	0.977229	0.994859	1.220662	13.252726	0.138539	0.778283	168.063580	0.999996	0.000000	0.714325	132.897497	11.274465
0.055193	0.979553	0.995371	1.012685	11.733945	0.146094	0.752389	132.159027	0.999995	85.000000	0.747768	175.707052	12.785740
0.090717	0.965333	0.992720	1.673192	14.944537	0.215286	1.026411	211.406734	0.999997	0.000000	0.752309	102.935626	9.734268
0.025888	0.976771	0.996785	1.253199	13.196674	0.166473	0.920850	169.795759	0.999996	255.000000	0.908972	145.825518	11.607863
0.067279	0.978765	0.994087	0.778768	9.836687	0.124765	0.774540	94.750477	0.999993	5.000000	0.548356	227.027978	14.361981
0.097825	0.964519	0.992786	1.907054	16.664632	0.241226	1.003542	263.741776	0.999997	0.000000	0.788174	99.378856	9.593941
0.060202	0.982285	0.995448	0.719772	9.222030	0.133316	1.169939	84.656200	0.999993	175.000000	0.552000	226.786504	14.593819
0.016268	0.996541	0.999164	0.182699	5.243098	0.024788	0.166699	26.859195	0.999972	0.000000	0.641761	975.117986	30.540336
0.083425	0.942881	0.989671	3.388112	21.370650	0.383171	1.683260	431.673094	0.999998	255.000000	0.886760	47.524408	6.619982
0.068551	0.973923	0.994036	1.284912	13.217650	0.201635	0.976864	170.459918	0.999996	255.000000	0.754787	147.168596	11.655518
0.035172	0.984622	0.996481	0.637385	8.597003	0.124026	0.909143	72.854039	0.999992	66.000000	0.692524	267.471260	15.703655
0.071385	0.973535	0.993441	1.007334	10.705827	0.182100	1.339028	112.673304	0.999995	196.000000	0.604672	157.307543	12.097620
0.071523	0.977283	0.993619	0.852417	9.964929	0.141387	1.163433	98.456125	0.999994	255.000000	0.534029	177.394903	12.884528
0.053952	0.984106	0.995669	0.680618	9.153753	0.121500	0.940055	82.928574	0.999993	17.000000	0.594182	241.665015	15.103758
0.025582	0.983256	0.996801	0.839111	10.428070	0.117590	0.618086	104.690264	0.999994	17.000000	0.851661	194.165794	13.471058
0.146998	0.956636	0.988837	1.892268	15.478174	0.266629	1.762204	236.036803	0.999997	255.000000	0.622666	82.923998	8.827182
0.065074	0.971842	0.993402	1.050868	10.641286	0.183063	1.278378	111.050697	0.999995	1.000000	0.616352	140.234637	11.350189
0.045067	0.985261	0.995748	0.530909	7.459670	0.114094	1.082004	55.001077	0.999990	255.000000	0.477371	289.381472	16.404813
0.072978	0.978582	0.994331	0.995341	11.578988	0.151635	1.004968	132.003029	0.999995	16.000000	0.665941	183.782002	13.042163
0.068229	0.909565	0.985404	4.253799	21.377339	0.591866	2.358912	419.913986	0.999999	65.000000	0.901663	32.679684	5.396449
0.120741	0.945627	0.987661	2.591156	18.233631	0.321707	1.762545	319.777560	0.999998	255.000000	0.772973	60.704798	7.491202
0.059252	0.970814	0.993578	1.479624	14.256198	0.216562	0.978067	193.714527	0.999997	0.000000	0.816498	129.347948	10.891985
0.049357	0.978524	0.995785	1.375437	14.589307	0.150966	0.811483	206.521410	0.999996	255.000000	0.860925	131.606616	11.171284
0.081771	0.970694	0.992249	1.218196	12.025019	0.201017	1.293965	142.360160	0.999996	81.000000	0.640443	131.315046	11.041179
0.093566	0.965779	0.991038	1.626821	14.621445	0.229452	1.327545	207.866306	0.999997	3.000000	0.730769	109.055592	9.995379
0.029381	0.991380	0.997975	0.494466	8.724179	0.060729	0.392751	74.480603	0.999990	56.000000	0.776826	371.343426	18.795628
0.039828	0.976979	0.995630	1.077764	11.823733	0.161313	1.030553	136.522569	0.999995	255.000000	0.823667	168.956725	12.402984
0.105025	0.917905	0.985227	3.355520	18.223577	0.548122	2.677266	320.233925	0.999998	122.000000	0.792477	40.846070	6.019334
0.060692	0.976191	0.994478	1.171712	12.660402	0.164741	0.924297	155.416562	0.999996	5.000000	0.763026	151.993032	11.892554
0.106771	0.945111	0.987569	2.413478	16.786888	0.347503	2.050005	278.499657	0.999998	255.000000	0.759326	63.283107	7.603666
0.037500	0.978191	0.995198	0.750005	9.116294	0.145077	0.687671	80.116964	0.999993	255.000000	0.697319	239.495257	14.547154
0.124908	0.949234	0.988719	2.505529	17.480789	0.374639	2.258166	297.624604	0.999998	88.000000	0.741808	62.930186	7.647156
0.108609	0.954896	0.988824	1.748871	14.011007	0.277203	1.722768	192.196457	0.999997	255.000000	0.645178	86.628715	8.890546
0.039583	0.983164	0.995929	0.720749	9.172824	0.124900	0.984151	82.847833	0.999993	108.000000	0.700581	218.717093	14.254597
0.064553	0.965660	0.991861	1.579483	14.029654	0.236557	1.207146	190.877002	0.999997	28.000000	0.799284	110.707632	10.015347
0.042341	0.977434	0.994761	0.828334	9.319724	0.164371	1.213996	85.643032	0.999994	0.000000	0.680181	193.158781	13.169981
0.036795	0.990252	0.997239	0.467326	8.118605	0.064811	0.403141	64.176916	0.999989	18.000000	0.655652	378.457729	18.856870
0.034988	0.986812	0.997596	0.648417	9.258424	0.084212	0.627234	84.463116	0.999992	0.000000	0.751764	243.443859	15.156273
0.076103	0.820289	0.987005	5.927846	19.801406	1.025859	3.444816	336.701512	0.999999	255.000000	0.853801	19.087697	3.726515
0.144945	0.880430	0.983510	4.927434	22.313936	0.674163	2.850184	473.177644	0.999999	255.000000	0.813449	25.448167	4.755437
0.254381	0.663905	0.963997	13.837158	31.472333	1.771799	6.175335	904.950298	1.000000	255.000000	0.822708	5.513483	2.015128
0.036060	0.982926	0.996499	0.686859	8.728516	0.101432	0.587010	72.572094	0.999993	68.000000	0.703743	192.675296	13.449540
0.163940	0.762282	0.979142	12.795217	35.073491	1.389615	4.890441	1127.389346	1.000000	255.000000	0.915862	7.887499	2.541509
0.126287	0.907024	0.987886	4.883311	24.370919	0.627142	2.830565	554.950249	0.999999	121.000000	0.872578	30.849127	5.305386
0.046017	0.970043	0.994419	1.152023	10.444290	0.233238	1.526412	107.751821	0.999996	255.000000	0.712636	120.778044	10.481630
0.186504	0.479829	0.976284	27.916514	42.010766	3.087894	8.949731	1621.563802	1.000000	255.000000	0.930321	2.769395	1.094839
0.110631	0.896129	0.988796	4.193130	20.399299	0.600618	2.935679	406.040782	0.999999	255.000000	0.832002	37.987829	5.592744
0.078156	0.941587	0.990184	2.155314	14.605872	0.351797	1.697488	203.973342	0.999998	255.000000	0.756334	61.151422	7.447641
0.212040	0.863403	0.981983	7.078369	28.986813	0.820668	3.164316	791.345057	0.999999	255.000000	0.848982	20.816044	4.268940
0.177390	0.708445	0.973791	13.195552	32.531426	1.545845	5.615524	976.314681	1.000000	255.000000	0.886916	6.165037	2.193451
0.047825	0.975322	0.994881	0.942922	10.347712	0.141244	0.977705	104.280048	0.999995	255.000000	0.724370	163.700738	12.148161
0.165502	0.868999	0.979057	5.579976	23.800063	0.711457	3.361492	552.652778	0.999999	255.000000	0.814045	21.833325	4.395965
0.038603	0.972319	0.996048	1.450338	13.288393	0.181782	0.890884	167.087932	0.999996	255.000000	0.864021	92.788458	9.428114
0.352604	0.763753	0.973368	14.221797	40.129047	1.343248	4.381894	1254.697882	1.000000	255.000000	0.862503	8.440626	2.636774
0.066054	0.947463	0.990443	1.671677	12.468989	0.276003	1.770120	152.171217	0.999997	255.000000	0.700955	78.479036	8.276748
0.074418	0.924854	0.989492	3.165395	18.039620	0.451214	2.110795	310.847683	0.999998	255.000000	0.855246	41.802532	6.124191
0.128156	0.866939	0.983560	5.543905	22.192125	0.702932	3.108208	439.534523	0.999999	255.000000	0.815208	17.347832	3.930696
0.077191	0.569098	0.976374	17.326675	30.464901	2.477860	8.032551	876.950668	1.000000	255.000000	0.941345	3.334274	1.381323
0.162071	0.918422	0.985594	4.421585	23.617047	0.569663	2.517239	520.337605	0.999999	255.000000	0.823005	35.980300	5.726683
0.099862	0.881785	0.986856	4.451187	19.621931	0.640628	2.642530	345.849525	0.999999	255.000000	0.827866	23.092145	4.512830
0.057384	0.971997	0.994652	1.182449	12.005164	0.165427	1.135834	140.132580	0.999996	153.000000	0.754624	135.770861	11.142354
0.133578	0.908860	0.986765	4.265666	21.991053	0.528036	2.525879	460.237711	0.999999	255.000000	0.828894	32.859527	5.428901
0.154596	0.908827	0.986702	4.750753	24.528304	0.544656	2.440943	567.546412	0.999999	255.000000	0.845338	32.416953	5.421989
0.058548	0.959535	0.993451	1.771439	13.882163	0.249710	1.477971	184.898148	0.999997	255.000000	0.804395	75.820081	8.341837
0.144822	0.906995	0.987555	4.758209	24.433953	0.586979	2.615251	559.711357	0.999999	255.000000	0.854556	32.713514	5.465835
0.026746	0.979770	0.996520	0.714432	8.446319	0.122175	0.975498	70.506319	0.999993	253.000000	0.756701	176.066212	12.801984
0.147794	0.841493	0.981246	7.250936	26.193182	0.836331	3.638908	648.710328	0.999999	255.000000	0.866830	13.960644	3.497438
0.117065	0.937312	0.990117	2.967601	19.568881	0.371725	2.037034	369.816145	0.999998	255.000000	0.815676	56.201062	7.167712
0.104350	0.909531	0.988024	3.998082	20.430807	0.535170	2.495398	398.044986	0.999999	255.000000	0.840280	31.058027	5.316060
0.078064	0.964442	0.993198	1.161545	11.253095	0.202037	1.284498	123.945244	0.999996	255.000000	0.608956	152.318544	11.557549
0.119118	0.932245	0.989241	2.921473	17.996619	0.392899	2.197847	315.879003	0.999998	255.000000	0.763553	48.981292	6.612959
0.165104	0.906589	0.983124	4.596741	23.854617	0.568477	2.466188	515.510619	0.999999	255.000000	0.824266	33.908624	5.537421
0.127880	0.843075	0.985707	6.733917	24.635315	0.874096	3.547855	546.598396	0.999999	255.000000	0.853631	18.801358	3.861398
0.122059	0.880431	0.985411	4.288839	19.896957	0.672060	2.977838	377.963561	0.999999	255.000000	0.797303	35.009841	5.372074
0.167984	0.694301	0.977043	13.886292	32.840188	1.695162	5.070623	798.456862	1.000000	255.000000	0.894849	6.465312	2.170409
0.086336	0.884572	0.989524	4.600505	19.900129	0.691872	2.943682	366.906863	0.999999	255.000000	0.845247	26.887810	4.700187
0.289767	0.671000	0.958221	16.413208	38.731298	1.841738	5.709724	1337.851845	1.000000	255.000000	0.877917	6.686339	2.216807
0.074786	0.888211	0.986837	3.715485	16.658565	0.604973	2.343282	237.162570	0.999999	255.000000	0.796741	24.162173	4.597914
0.087071	0.950790	0.992767	2.613912	18.026669	0.294153	1.715940	316.436353	0.999998	255.000000	0.834770	52.618797	7.044013
0.083027	0.968626	0.992678	1.273656	12.391996	0.172702	1.283672	151.511073	0.999996	255.000000	0.666359	123.272806	10.582564
0.059865	0.952436	0.992323	1.640147	12.626005	0.284959	1.661908	155.343886	0.999997	255.000000	0.762286	84.788567	8.709018
0.178171	0.670851	0.977237	14.175690	31.325661	1.762651	5.444665	813.192931	1.000000	21.000000	0.873525	6.712010	2.073689
0.096262	0.955409	0.991959	1.963440	15.961648	0.264864	1.644253	250.118568	0.999997	255.000000	0.768822	90.386056	9.077906
0.176225	0.737139	0.971940	9.550959	26.551768	1.402133	4.932183	650.780222	0.999999	255.000000	0.818339	9.833641	2.771204
0.042770	0.971585	0.995423	0.827535	9.126280	0.165962	1.122876	82.005585	0.999994	42.000000	0.679558	254.867578	14.512849
0.095267	0.894221	0.987513	3.711380	18.380939	0.579517	2.696698	320.792260	0.999999	255.000000	0.818884	46.432342	6.055935
0.155637	0.899703	0.985979	4.794164	23.570749	0.578379	3.070293	544.228069	0.999999	255.000000	0.828678	30.544002	5.211196
0.032292	0.989949	0.997034	0.318115	5.930459	0.070414	0.591639	34.615793	0.999984	81.000000	0.389323	516.278662	21.978056
0.015043	0.993150	0.998117	0.228867	4.500828	0.068219	0.701559	20.040591	0.999978	11.000000	0.495604	762.881773	25.990969
0.055668	0.976649	0.993849	0.839198	9.400481	0.165922	1.101565	84.428181	0.999994	147.000000	0.582678	177.727509	12.849744
0.000797	0.998928	0.999737	0.033646	1.064961	0.020919	0.147610	1.114902	0.999849	0.000000	0.133119	2348.479086	42.085082
0.003125	0.996144	0.999068	0.120636	2.165784	0.056549	0.489741	4.625400	0.999958	4.000000	0.270753	803.122479	24.407324
0.002482	0.994617	0.999127	0.093887	2.131704	0.032834	0.261520	4.476905	0.999946	0.000000	0.502189	626.598995	24.234412
0.033915	0.969380	0.995129	0.713099	7.150507	0.223104	1.363337	49.528984	0.999993	132.000000	0.549853	276.763133	14.723547
0.021967	0.877979	0.992060	2.716807	10.954399	0.712286	2.078654	88.687577	0.999998	255.000000	0.840414	20.165381	4.181747
0.018658	0.993211	0.998215	0.302734	6.168210	0.051281	0.302647	35.959715	0.999983	0.000000	0.688116	532.656353	22.414814
0.000000	1.000000	1.000000	0.002157	0.229342	0.001677	0.021108	0.052531	0.997647	0.000000	NaN	12505.626831	110.026475
0.001409	0.997031	0.999357	0.060181	1.494160	0.028529	0.261829	2.211001	0.999915	0.000000	0.257447	1051.909026	29.246158
0.007292	0.991444	0.998556	0.235046	4.151551	0.049256	0.385906	16.847209	0.999978	0.000000	0.677805	331.189998	17.984591
0.022763	0.962870	0.993436	0.889938	7.600870	0.194026	1.430068	56.836477	0.999994	255.000000	0.676180	84.181232	8.896691
0.000214	0.999755	0.999934	0.005269	0.464886	0.003098	0.035280	0.215440	0.999036	0.000000	-0.000055	14186.823860	110.821466
0.030637	0.989826	0.997188	0.352692	5.948325	0.083172	0.896656	35.278242	0.999986	31.000000	0.407729	437.426407	20.095540
0.001317	0.997887	0.999546	0.044250	1.479531	0.018002	0.168421	2.173649	0.999885	0.000000	0.468809	1500.908106	37.344994
0.000000	1.000000	1.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN
0.005331	0.994127	0.998723	0.217646	3.939806	0.074478	0.698255	15.285779	0.999977	65.000000	0.747354	600.725056	23.086078
0.005086	0.997122	0.999187	0.084534	2.367358	0.033120	0.302280	5.563527	0.999940	53.000000	0.251756	1966.471673	39.836424
0.001961	0.996817	0.999355	0.064285	1.764224	0.027641	0.235751	3.049162	0.999921	24.000000	0.452498	1624.195562	35.776450
0.045527	0.978437	0.994719	0.765666	8.953644	0.187538	0.957364	77.802895	0.999993	66.000000	0.637582	265.459094	15.283573
0.010018	0.993395	0.998341	0.183482	3.486738	0.062723	0.534606	11.955107	0.999972	255.000000	0.386593	674.274776	24.232465
0.003738	0.988980	0.998295	0.227544	3.011220	0.089164	0.838798	8.991884	0.999978	255.000000	0.570308	231.026203	14.511908
0.001501	0.996359	0.999249	0.084269	1.624312	0.044763	0.482452	2.622933	0.999940	33.000000	0.299249	491.812381	21.213154
0.016054	0.922957	0.994693	2.042440	9.307144	0.607666	2.015882	72.437340	0.999998	255.000000	0.814747	30.941561	5.048577
0.003339	0.992969	0.998703	0.124868	2.734684	0.039432	0.375617	7.418939	0.999959	0.000000	0.640752	791.203093	26.014827
0.008487	0.970699	0.996558	0.590571	5.129825	0.193681	1.257123	25.720468	0.999991	135.000000	0.707064	100.953635	9.508232
0.007414	0.980394	0.997290	0.481913	4.611261	0.173292	0.745159	19.611497	0.999989	132.000000	0.645818	139.863764	11.038173
0.011612	0.995808	0.998794	0.117223	3.380853	0.032201	0.320881	11.357441	0.999957	0.000000	0.360274	1478.629636	36.288439
0.002237	0.998010	0.999479	0.075460	1.920991	0.033421	0.282082	3.640322	0.999933	0.000000	0.391348	1455.665796	34.527443
0.016268	0.990801	0.997768	0.263341	4.722455	0.071496	0.605805	21.292014	0.999981	3.000000	0.512111	535.553935	21.861046
0.000000	1.000000	1.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN
0.016513	0.991930	0.997861	0.215886	4.274321	0.069354	0.721909	18.126355	0.999976	91.000000	0.400117	946.305424	28.079629
0.043490	0.984533	0.995748	0.512939	7.207268	0.122950	1.031585	50.472390	0.999990	71.000000	0.427427	328.974929	17.328143
0.000460	0.999112	0.999811	0.028351	1.080197	0.014087	0.161509	1.159662	0.999821	0.000000	0.624903	2490.806217	46.293378
0.004442	0.994097	0.998712	0.158045	2.702754	0.072421	0.419692	7.057497	0.999968	255.000000	0.464100	650.652167	22.988392
0.004013	0.989193	0.998435	0.207006	3.059018	0.074984	0.717378	9.234583	0.999975	255.000000	0.568902	314.320683	16.608344
0.003523	0.995259	0.998864	0.113932	2.261442	0.053397	0.392343	5.001774	0.999955	77.000000	0.330674	1024.433377	27.777483
0.006618	0.995777	0.999089	0.158859	4.095257	0.032056	0.245041	16.512353	0.999968	40.000000	0.738773	895.659172	28.826652
0.008578	0.945570	0.996201	1.215139	7.317265	0.347369	1.896840	49.753439	0.999996	255.000000	0.826898	42.137579	6.237603
0.020343	0.984294	0.996391	0.443171	5.624957	0.158755	1.156773	31.300071	0.999989	255.000000	0.524704	462.137091	19.182146
0.068781	0.966174	0.992595	1.585368	13.842582	0.251815	1.701576	189.578894	0.999997	52.000000	0.776512	102.016413	9.718905
0.004259	0.996847	0.999237	0.093903	2.435663	0.033378	0.309929	5.838529	0.999946	2.000000	0.460716	1042.005187	30.855203
0.015257	0.995013	0.998505	0.151769	3.978160	0.026227	0.199891	15.590642	0.999966	52.000000	0.355673	796.520104	27.576007
0.054350	0.980162	0.994514	0.676758	8.516316	0.132440	1.001836	70.718611	0.999992	255.000000	0.512659	218.556112	14.304218
0.036244	0.989704	0.996813	0.406718	6.132761	0.110927	0.936860	37.170381	0.999987	147.000000	0.333659	403.485527	19.202387
0.010846	0.994769	0.998603	0.274450	3.913823	0.132397	0.840738	14.998403	0.999981	101.000000	0.424581	818.988966	25.048730
0.000766	0.999877	0.999953	0.004044	0.744269	0.000581	0.007797	0.553950	0.998744	23.000000	-0.000030	37056.108242	189.863831
0.006863	0.975364	0.996936	0.620768	4.796433	0.233588	0.910993	20.577760	0.999992	65.000000	0.661029	80.449986	8.475398
0.001134	0.998040	0.999637	0.034073	1.340477	0.012062	0.146418	1.790346	0.999851	0.000000	0.421529	1989.092365	42.818956
